TransactionID,date,time,CustomerID,AccountType,TransactionType,amount,merchant,country,Counterparty,Channel,timestamp,transaction_id,risk_score,risk_level,risk_flags,risk_details,flagged_for_review,austrac_reporting_required
T00522,2025-05-23,15:51:50,C7482,Savings,Online Payment,15393.01,Uber,United Kingdom,Company_6571,Third Party,2025-05-23 15:51:50,TX_000302,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00620,2025-09-16,03:27:37,C1843,Investment,Wire Transfer,14434.09,IKEA,China,Entity_1731,Third Party,2025-09-16 03:27:37,TX_000303,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00334,2025-04-11,19:11:31,C3663,Savings,ATM Withdrawal,4107.29,Afterpay,United Kingdom,Company_1892,Online,2025-04-11 19:11:31,TX_000304,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00435,2025-04-19,06:52:24,C9614,Savings,Wire Transfer,16165.64,Bunnings,Australia,Company_3357,Third Party,2025-04-19 06:52:24,TX_000305,0.0,LOW,[],[],False,False
T00629,2025-05-04,09:40:07,C7708,Checking,Crypto Purchase,14353.69,ZipPay,United Kingdom,Entity_9186,Mobile App,2025-05-04 09:40:07,TX_000306,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00064,2025-07-21,14:17:16,C1779,Savings,ATM Withdrawal,9816.39,W00lw0rths Services,UAE,Company_8289,Third Party,2025-07-21 14:17:16,TX_000307,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: UAE', 'Amount $9,816.39 is 1.8% below AUSTRAC threshold ($10,000)']",True,False
T00538,2025-06-07,09:31:35,C6892,Checking,Online Payment,8337.05,Afterpay,Singapore,Entity_2238,ATM,2025-06-07 09:31:35,TX_000308,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Singapore', 'Amount $8,337.05 is 16.6% below AUSTRAC threshold ($10,000)']",True,False
T00733,2025-02-11,02:15:23,C9367,Business,Crypto Purchase,24908.58,PayPal,Singapore,Company_2013,Online,2025-02-11 02:15:23,TX_000309,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00365,2025-02-10,11:44:55,C6931,Business,Online Payment,13820.08,JB Hi-Fi,United Kingdom,Company_6767,Online,2025-02-10 11:44:55,TX_000310,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00265,2025-03-05,09:30:59,C9907,Checking,Crypto Purchase,9474.34,Uber,United States,Person_5789,Online,2025-03-05 09:30:59,TX_000311,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: United States', 'Amount $9,474.34 is 5.3% below AUSTRAC threshold ($10,000)']",True,False
T00579,2025-08-30,18:10:08,C1189,Checking,ATM Withdrawal,17913.51,David Jones,Singapore,Person_8006,Mobile App,2025-08-30 18:10:08,TX_000312,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00711,2025-03-06,23:04:04,C5764,Investment,Wire Transfer,2781.22,Domain,United Kingdom,Company_3791,Branch,2025-03-06 23:04:04,TX_000313,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 23:00 (Late evening hours)', 'International transaction: United Kingdom']",False,False
T00912,2025-08-12,22:57:06,C6457,Checking,Cash Deposit,14844.12,NAB,Hong Kong,Company_5659,ATM,2025-08-12 22:57:06,TX_000314,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: Hong Kong']",False,False
T00406,2025-07-23,20:22:40,C7572,Business,Online Payment,21845.79,ALDI,United Kingdom,Company_3152,ATM,2025-07-23 20:22:40,TX_000315,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00044,2025-03-24,11:37:10,C6518,Investment,Wire Transfer,13590.27,IAG Insurance,Australia,Person_7752,Mobile App,2025-03-24 11:37:10,TX_000316,0.0,LOW,[],[],False,False
T00822,2025-07-30,07:24:24,C2995,Investment,Crypto Purchase,19284.5,Telstra,United Kingdom,Person_4090,Mobile App,2025-07-30 07:24:24,TX_000317,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00211,2025-07-08,06:12:41,C8362,Investment,Cash Deposit,6293.56,Target,Hong Kong,Person_7373,Third Party,2025-07-08 06:12:41,TX_000318,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00487,2025-01-07,11:03:39,C7110,Investment,Online Payment,17090.4,Uber,UAE,Person_7354,ATM,2025-01-07 11:03:39,TX_000319,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00350,2025-10-09,22:46:36,C9331,Checking,Crypto Purchase,17308.27,IKEA,United States,Company_8178,Third Party,2025-10-09 22:46:36,TX_000320,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: United States']",False,False
T00431,2025-02-11,00:16:45,C3332,Savings,Crypto Purchase,14691.69,Kmart,United States,Company_7576,Online,2025-02-11 00:16:45,TX_000321,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: United States']",False,False
T00712,2025-10-03,23:26:05,C2140,Savings,ATM Withdrawal,17007.2,Aldi Australia,Hong Kong,Person_6015,ATM,2025-10-03 23:26:05,TX_000322,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 23:00 (Late evening hours)', 'International transaction: Hong Kong']",False,False
T00478,2025-02-17,20:01:52,C2061,Investment,Cash Deposit,18540.96,Telstra,Australia,Entity_7635,Third Party,2025-02-17 20:01:52,TX_000323,0.0,LOW,[],[],False,False
T00250,2025-08-14,20:55:35,C1478,Business,Crypto Purchase,20370.99,Amazon,Hong Kong,Person_6002,Online,2025-08-14 20:55:35,TX_000324,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00476,2025-03-28,04:46:43,C2902,Business,ATM Withdrawal,23461.59,Microsoft Store,Singapore,Person_8015,Mobile App,2025-03-28 04:46:43,TX_000325,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00374,2025-06-10,01:44:47,C9070,Checking,Crypto Purchase,15934.28,Harvey Norman,Australia,Company_1974,Branch,2025-06-10 01:44:47,TX_000326,25.0,MEDIUM,['LATE_NIGHT_TRANSACTION'],['Transaction at 01:00 (High-risk hours: 12am-5am)'],False,False
T00622,2025-01-10,18:31:25,C7775,Checking,Crypto Purchase,16302.94,BP Australia,United Kingdom,Company_4104,Third Party,2025-01-10 18:31:25,TX_000327,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00597,2025-03-15,01:02:32,C8302,Investment,Cash Deposit,16090.99,eBay,Australia,Company_1515,Online,2025-03-15 01:02:32,TX_000328,25.0,MEDIUM,['LATE_NIGHT_TRANSACTION'],['Transaction at 01:00 (High-risk hours: 12am-5am)'],False,False
T00612,2025-02-08,10:59:00,C9467,Checking,ATM Withdrawal,13563.77,Woolworths,Australia,Person_4458,Branch,2025-02-08 10:59:00,TX_000329,0.0,LOW,[],[],False,False
T00880,2025-04-18,06:50:37,C7376,Checking,Cash Deposit,570.49,ZipPay,United Kingdom,Entity_3231,Branch,2025-04-18 06:50:37,TX_000330,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00159,2025-07-19,07:18:49,C9731,Business,Crypto Purchase,1137.91,Caltex,Hong Kong,Entity_1056,Mobile App,2025-07-19 07:18:49,TX_000331,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00567,2025-01-26,00:59:49,C2731,Savings,Cash Deposit,14142.79,Coles,Singapore,Person_4111,Branch,2025-01-26 00:59:49,TX_000332,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00657,2025-08-09,21:43:22,C4655,Checking,Crypto Purchase,7899.18,Seek,United States,Entity_2175,Online,2025-08-09 21:43:22,TX_000333,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00921,2025-09-09,17:28:26,C9377,Investment,Cash Deposit,8305.69,Myer,United Kingdom,Entity_8495,Mobile App,2025-09-09 17:28:26,TX_000334,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: United Kingdom', 'Amount $8,305.69 is 16.9% below AUSTRAC threshold ($10,000)']",True,False
T00900,2025-08-10,01:21:03,C2482,Investment,Cash Deposit,5306.02,Apple Store,UAE,Entity_5829,Mobile App,2025-08-10 01:21:03,TX_000335,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: UAE']",False,False
T00852,2025-03-24,06:14:59,C2785,Savings,Cash Deposit,878.42,Kmart,Hong Kong,Company_2922,ATM,2025-03-24 06:14:59,TX_000336,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00107,2025-07-30,20:38:10,C6561,Savings,ATM Withdrawal,9226.19,Coles,United States,Entity_7801,Mobile App,2025-07-30 20:38:10,TX_000337,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: United States', 'Amount $9,226.19 is 7.7% below AUSTRAC threshold ($10,000)']",True,False
T00807,2025-05-17,21:38:29,C3376,Business,Wire Transfer,21707.96,David Jones,United Kingdom,Person_6496,Third Party,2025-05-17 21:38:29,TX_000338,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00601,2025-09-21,18:48:01,C6533,Investment,Online Payment,9108.33,JB Hi-Fi,Singapore,Person_6056,Third Party,2025-09-21 18:48:01,TX_000339,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Singapore', 'Amount $9,108.33 is 8.9% below AUSTRAC threshold ($10,000)']",True,False
T00060,2025-09-03,00:36:31,C9475,Savings,Cash Deposit,11831.76,Microsoft Store,Singapore,Company_6416,ATM,2025-09-03 00:36:31,TX_000340,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00991,2025-08-13,06:08:04,C3920,Savings,Online Payment,9525.66,BP Australia,China,Company_2029,ATM,2025-08-13 06:08:04,TX_000341,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: China', 'Amount $9,525.66 is 4.7% below AUSTRAC threshold ($10,000)']",True,False
T00811,2025-03-12,19:51:53,C8758,Savings,Cash Deposit,24114.79,Google Play,United Kingdom,Person_9463,Branch,2025-03-12 19:51:53,TX_000342,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00668,2025-01-26,03:36:54,C7838,Checking,Wire Transfer,9430.9,Qantass Travel,Singapore,Entity_5939,Mobile App,2025-01-26 03:36:54,TX_000343,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore', 'Amount $9,430.90 is 5.7% below AUSTRAC threshold ($10,000)']",True,True
T00962,2025-06-13,06:04:13,C9335,Business,Crypto Purchase,808.16,Microsoft Store,Australia,Company_1004,Branch,2025-06-13 06:04:13,TX_000344,0.0,LOW,[],[],False,False
T00447,2025-06-12,02:55:22,C7704,Savings,ATM Withdrawal,2845.37,BP Australia,Singapore,Entity_2130,Mobile App,2025-06-12 02:55:22,TX_000345,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00408,2025-04-30,16:25:32,C2400,Savings,Crypto Purchase,21714.11,Woolworths,United States,Company_1630,Online,2025-04-30 16:25:32,TX_000346,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00182,2025-07-25,01:37:27,C7155,Investment,Wire Transfer,12807.99,Coles,Singapore,Person_6188,Online,2025-07-25 01:37:27,TX_000347,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00789,2025-08-05,11:57:28,C4619,Savings,ATM Withdrawal,1495.12,Optus,China,Entity_2388,Branch,2025-08-05 11:57:28,TX_000348,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00386,2025-06-03,21:47:23,C5365,Checking,Online Payment,15853.35,Qantas,United States,Person_3181,Branch,2025-06-03 21:47:23,TX_000349,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00323,2025-03-03,01:41:05,C5662,Investment,ATM Withdrawal,9258.26,UAE Trade Co,Hong Kong,Entity_5756,Mobile App,2025-03-03 01:41:05,TX_000350,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong', 'Amount $9,258.26 is 7.4% below AUSTRAC threshold ($10,000)']",True,True
T00548,2025-03-19,14:12:10,C6529,Checking,Online Payment,22965.45,Microsoft Store,Australia,Person_7596,Branch,2025-03-19 14:12:10,TX_000351,0.0,LOW,[],[],False,False
T00972,2025-08-02,16:16:29,C7419,Checking,Wire Transfer,2307.52,Qantas,Hong Kong,Entity_6914,ATM,2025-08-02 16:16:29,TX_000352,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00721,2025-08-09,01:53:15,C1419,Investment,Online Payment,20953.75,Kmart,United States,Person_5976,Branch,2025-08-09 01:53:15,TX_000353,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: United States']",False,False
T00983,2025-04-22,01:40:59,C5923,Business,ATM Withdrawal,9026.54,PayQuick Offshore,Hong Kong,Person_7483,ATM,2025-04-22 01:40:59,TX_000354,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong', 'Amount $9,026.54 is 9.7% below AUSTRAC threshold ($10,000)']",True,True
T00687,2025-09-27,12:40:23,C6871,Investment,Crypto Purchase,20109.23,Officeworks,Australia,Person_5230,Online,2025-09-27 12:40:23,TX_000355,0.0,LOW,[],[],False,False
T00609,2025-02-05,02:40:34,C6201,Business,Online Payment,22369.08,Coles,Hong Kong,Person_5059,Mobile App,2025-02-05 02:40:34,TX_000356,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong']",False,False
T00502,2025-01-18,12:54:48,C9472,Business,Cash Deposit,24942.43,Microsoft Store,United States,Company_6900,ATM,2025-01-18 12:54:48,TX_000357,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00333,2025-06-26,15:49:27,C2041,Savings,Wire Transfer,15089.41,Aldi Australia,Australia,Company_3711,Online,2025-06-26 15:49:27,TX_000358,0.0,LOW,[],[],False,False
T00717,2025-03-25,21:24:04,C2360,Savings,Online Payment,78807.15,Global Gold Traders,China,Person_8726,Branch,2025-03-25 21:24:04,TX_000359,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00710,2025-04-19,04:13:24,C9164,Business,Wire Transfer,24693.67,David Jones,China,Company_7290,Branch,2025-04-19 04:13:24,TX_000360,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00173,2025-05-10,01:42:34,C6712,Checking,Cash Deposit,15394.43,IKEA,Australia,Company_5861,Third Party,2025-05-10 01:42:34,TX_000361,25.0,MEDIUM,['LATE_NIGHT_TRANSACTION'],['Transaction at 01:00 (High-risk hours: 12am-5am)'],False,False
T00049,2025-08-07,12:40:45,C5568,Savings,Wire Transfer,401.29,Caltex,UAE,Person_4906,Mobile App,2025-08-07 12:40:45,TX_000362,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00778,2025-01-05,07:07:22,C5360,Investment,Online Payment,19507.14,Afterpay,Singapore,Person_4984,Online,2025-01-05 07:07:22,TX_000363,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00116,2025-07-20,16:37:30,C4852,Business,ATM Withdrawal,8749.22,Officeworks,Singapore,Person_7439,Online,2025-07-20 16:37:30,TX_000364,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Singapore', 'Amount $8,749.22 is 12.5% below AUSTRAC threshold ($10,000)']",True,False
T00220,2025-07-21,17:14:07,C9128,Investment,Online Payment,2946.01,PayPal,Hong Kong,Person_8638,Third Party,2025-07-21 17:14:07,TX_000365,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00724,2025-08-13,02:14:21,C9306,Investment,Online Payment,9937.09,Qantass Travel,Hong Kong,Company_5960,Online,2025-08-13 02:14:21,TX_000366,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong', 'Amount $9,937.09 is 0.6% below AUSTRAC threshold ($10,000)']",True,True
T00292,2025-05-17,18:24:01,C2418,Business,ATM Withdrawal,9061.74,MerchantServices Ltd,Hong Kong,Company_4932,Third Party,2025-05-17 18:24:01,TX_000367,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Hong Kong', 'Amount $9,061.74 is 9.4% below AUSTRAC threshold ($10,000)']",True,False
T00360,2025-02-22,15:54:21,C6800,Checking,ATM Withdrawal,1220.07,Seek,Hong Kong,Person_5249,Online,2025-02-22 15:54:21,TX_000368,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00860,2025-06-20,09:19:44,C8498,Checking,ATM Withdrawal,838.07,Amazon,China,Person_7631,ATM,2025-06-20 09:19:44,TX_000369,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00693,2025-08-26,06:29:59,C5878,Business,Wire Transfer,24759.02,Aldi Australia,United Kingdom,Entity_4790,Mobile App,2025-08-26 06:29:59,TX_000370,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00705,2025-01-03,00:20:37,C6210,Checking,Crypto Purchase,133.49,ANZ,Australia,Company_8245,Online,2025-01-03 00:20:37,TX_000371,25.0,MEDIUM,['LATE_NIGHT_TRANSACTION'],['Transaction at 00:00 (High-risk hours: 12am-5am)'],False,False
T00795,2025-02-26,20:49:31,C2368,Investment,Cash Deposit,1687.37,Bunnings,United Kingdom,Entity_8318,Branch,2025-02-26 20:49:31,TX_000372,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00695,2025-07-09,00:51:22,C1773,Checking,Cash Deposit,9629.9,Telstra,United Kingdom,Person_8399,Branch,2025-07-09 00:51:22,TX_000373,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: United Kingdom', 'Amount $9,629.90 is 3.7% below AUSTRAC threshold ($10,000)']",True,True
T00136,2025-01-26,23:48:01,C7779,Checking,Crypto Purchase,16741.26,Caltex,Australia,Company_8238,ATM,2025-01-26 23:48:01,TX_000374,15.0,LOW,['UNUSUAL_HOURS'],['Transaction at 23:00 (Late evening hours)'],False,False
T00224,2025-09-07,19:50:54,C6338,Savings,Online Payment,2490.96,Target,China,Person_1599,ATM,2025-09-07 19:50:54,TX_000375,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00855,2025-01-10,21:02:43,C6025,Checking,Cash Deposit,5061.43,ALDI,United States,Entity_3396,ATM,2025-01-10 21:02:43,TX_000376,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00437,2025-01-13,17:29:12,C1778,Investment,Cash Deposit,24663.56,David Jones,UAE,Entity_9915,Online,2025-01-13 17:29:12,TX_000377,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
